Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Traffic Type,Traffic Subtype,Fwd_Bwd_Packet_Ratio,Total_Packets,Total_Bytes,Avg_Packet_Size_Total,Flow_Symmetry,Flow_Activity
192.168.1.70-192.168.1.90-46102-80-6,192.168.1.70,46102.0,192.168.1.90,80,6.0,02/01/1970 05:55:32 AM,10461198.0,4.0,5.0,271.0,1905.0,271.0,0.0,67.75,135.5,635.0,0.0,381.0,347.8038240157805,208.00676939677464,0.8603221160712187,1307649.75,3411392.6907445104,9743679.0,23.0,9861310.0,3287103.333333333,5671521.487889853,9835996.0,23.0,10453146.0,2613286.5,4756942.457101516,9743679.0,34129.0,0.0,0.0,0.0,0.0,136.0,168.0,0.3823653849205416,0.477956731150677,0.0,635.0,217.6,299.9293250084093,89957.60000000002,2.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,1.0,241.77777777777777,67.75,381.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,271.0,5.0,1905.0,65280.0,504.0,1.0,32.0,42181.0,0.0,42181.0,42181.0,9743679.0,0.0,9743679.0,9743679.0,Malicious,DoS,DoS HTTP,0.8333333333333334,9.0,2176.0,217.6,0.9,0.7852582251872797
192.168.1.70-192.168.1.90-22259-0-6,192.168.1.70,22259.0,192.168.1.90,0,6.0,01/01/1970 10:52:59 PM,28209758.0,7.0,1.0,3460.0,0.0,500.0,480.0,494.2857142857143,9.759000729485336,0.0,0.0,0.0,0.0,122.65259418389904,0.2835898131419631,4029965.428571428,2950754.770627613,8901359.0,68251.0,28141507.0,4690251.166666666,2605021.2110133315,8901359.0,3042602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,180.0,20.0,0.2481410864992177,0.0354487266427453,0.0,500.0,440.0,165.22711641858305,27300.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,495.0,494.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,576.0,0.0,0.0,512.0,0.0,6.0,20.0,4580610.5,2175072.4797451003,6118619.0,3042602.0,7965313.5,1323768.241098305,8901359.0,7029268.0,Malicious,DoS,DoS URG,4.0,8.0,3460.0,384.44444444444446,0.33333333333333337,0.27388107768643616
192.168.1.70-192.168.1.90-8655-0-17,192.168.1.70,8655.0,192.168.1.90,0,17.0,01/01/1970 04:15:07 AM,66865526.0,8.0,0.0,4386.0,0.0,1368.0,50.0,548.25,547.1645743545276,0.0,0.0,0.0,0.0,65.59433930124172,0.1196431177405229,9552217.999999998,8133319.038008653,23868630.0,725921.0,66865526.0,9552217.999999998,8133319.038008653,23868630.0,725921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.1196431177405229,0.0,50.0,1368.0,492.8888888888889,538.0976780391373,289549.1111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.5,548.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,731.0,0.0,0.0,0.0,0.0,7.0,8.0,3481602.5,546022.9066847836,3867699.0,3095506.0,14975580.25,6286690.954934102,23868630.0,9496089.0,Malicious,DoS,DoS UDP,9.0,8.0,4386.0,487.3333333333333,0.11111111111111116,0.11788017380134945
192.168.1.70-192.168.1.90-30122-0-6,192.168.1.70,30122.0,192.168.1.90,0,6.0,03/01/1970 04:07:01 AM,40151103.0,2.0,0.0,1000.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,24.905916034236967,0.0498118320684739,40151103.0,0.0,40151103.0,40151103.0,40151103.0,40151103.0,0.0,40151103.0,40151103.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0498118320684739,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,750.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,0.0,512.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,40151103.0,0.0,40151103.0,40151103.0,Malicious,DoS,DoS PSH,3.0,2.0,1000.0,333.3333333333333,0.33333333333333337,0.04860137041770181
192.168.1.70-192.168.1.90-50369-0-6,192.168.1.70,50369.0,192.168.1.90,0,6.0,03/01/1970 04:06:14 AM,10440867.0,2.0,1.0,1000.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,95.77748667806992,0.2873324600342097,5220433.5,6723222.894316721,9974470.0,466397.0,9974470.0,9974470.0,0.0,9974470.0,9974470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.1915549733561398,0.0957774866780699,0.0,500.0,375.0,250.0,62500.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,1.0,0.0,512.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,9974470.0,0.0,9974470.0,9974470.0,Malicious,DoS,DoS ACK,1.5,3.0,1000.0,250.0,0.75,0.26221788960574405
192.168.1.70-192.168.1.90-24295-0-6,192.168.1.70,24295.0,192.168.1.90,0,6.0,01/01/1970 10:48:45 PM,49914299.0,2.0,1.0,1000.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,20.034339258175297,0.0601030177745258,24957149.5,18457675.484456666,38008697.0,11905602.0,11905602.0,11905602.0,0.0,11905602.0,11905602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0400686785163506,0.0200343392581753,0.0,500.0,375.0,250.0,62500.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0,0.0,0.0,512.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,24957149.5,18457675.484456666,38008697.0,11905602.0,Malicious,DoS,DoS FIN,1.5,3.0,1000.0,250.0,0.75,0.05892254354714773
192.168.1.70-192.168.1.90-23615-0-6,192.168.1.70,23615.0,192.168.1.90,0,6.0,03/01/1970 04:00:19 AM,39494977.0,3.0,1.0,150.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,3.797951319227253,0.10127870184606,13164992.333333332,14135202.438389285,28129770.0,39420.0,39455557.0,19727778.5,11882210.330243465,28129770.0,11325787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,20.0,0.075959026384545,0.025319675461515,0.0,50.0,40.0,22.36067977499789,500.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,0.0,0.0,512.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,19727778.5,11882210.330243465,28129770.0,11325787.0,Malicious,DoS,DoS URG,2.0,4.0,150.0,30.0,0.6,0.0987776829704089
192.168.1.70-192.168.1.90-38799-0-6,192.168.1.70,38799.0,192.168.1.90,0,6.0,03/01/1970 03:58:15 AM,31519680.0,2.0,1.0,100.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,3.172621041837988,0.0951786312551396,15759840.0,22088697.797227614,31378908.0,140772.0,31378908.0,31378908.0,0.0,31378908.0,31378908.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,20.0,0.0634524208367597,0.0317262104183798,0.0,50.0,37.5,25.0,625.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,512.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,31378908.0,0.0,31378908.0,31378908.0,Malicious,DoS,DoS PSH,1.5,3.0,100.0,25.0,0.75,0.09225183027631267
192.168.1.70-192.168.1.90-32670-0-6,192.168.1.70,32670.0,192.168.1.90,0,6.0,03/01/1970 04:00:47 AM,21990650.0,3.0,0.0,150.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,6.821080777512261,0.1364216155502452,10995325.0,11768547.864915196,19316945.0,2673705.0,21990650.0,10995325.0,11768547.864915196,19316945.0,2673705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,0.1364216155502452,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,66.66666666666667,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,0.0,0.0,512.0,0.0,2.0,20.0,2673705.0,0.0,2673705.0,2673705.0,19316945.0,0.0,19316945.0,19316945.0,Malicious,DoS,DoS URG,4.0,3.0,150.0,37.5,0.25,0.13048782874777357
192.168.1.70-192.168.1.90-10252-0-6,192.168.1.70,10252.0,192.168.1.90,0,6.0,01/01/1970 04:48:26 AM,48532.0,1.0,1.0,50.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,1030.2480837385642,41.20992334954257,48532.0,0.0,48532.0,48532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.604961674771285,20.604961674771285,0.0,50.0,33.33333333333333,28.867513459481287,833.3333333333334,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS FIN,1.0,2.0,50.0,16.666666666666668,1.0,1.9074286717048217
192.168.1.70-192.168.1.90-23887-0-6,192.168.1.70,23887.0,192.168.1.90,0,6.0,01/01/1970 04:58:33 AM,14992099.0,4.0,1.0,2000.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,133.40360145700745,0.3335090036425186,3748024.75,3664381.527680342,8828667.0,76964.0,14915135.0,4971711.666666667,3340221.542125662,8828667.0,3041962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,0.2668072029140149,0.0667018007285037,0.0,500.0,416.6666666666667,204.1241452319315,41666.66666666666,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,666.0,0.0,0.0,512.0,0.0,3.0,20.0,3044506.0,0.0,3044506.0,3044506.0,8828667.0,0.0,8828667.0,8828667.0,Malicious,DoS,DoS ACK,2.5,5.0,2000.0,333.3333333333333,0.5,0.31265439264726913
192.168.1.70-192.168.1.90-11994-0-6,192.168.1.70,11994.0,192.168.1.90,0,6.0,01/01/1970 04:57:24 AM,56698.0,1.0,1.0,500.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,8818.653215280963,35.27461286112385,56698.0,0.0,56698.0,56698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,17.637306430561924,17.637306430561924,0.0,500.0,333.33333333333337,288.67513459481285,83333.33333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS FIN,1.0,2.0,500.0,166.66666666666666,1.0,1.89268835561343
192.168.1.70-192.168.1.90-5557-0-6,192.168.1.70,5557.0,192.168.1.90,0,6.0,01/01/1970 10:51:59 PM,8899022.0,2.0,0.0,1000.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,112.3718988446146,0.2247437976892292,8899022.0,0.0,8899022.0,8899022.0,8899022.0,8899022.0,0.0,8899022.0,8899022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.2247437976892292,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,0.0,512.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,8899022.0,0.0,8899022.0,8899022.0,Malicious,DoS,DoS RST,3.0,2.0,1000.0,333.3333333333333,0.33333333333333337,0.2020401611391509
192.168.1.70-192.168.1.90-27148-0-6,192.168.1.70,27148.0,192.168.1.90,0,6.0,01/01/1970 04:58:45 AM,49730.0,1.0,1.0,500.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,10054.293183189222,40.217172732756886,49730.0,0.0,49730.0,49730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.108586366378443,20.108586366378443,0.0,500.0,333.33333333333337,288.67513459481285,83333.33333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK,1.0,2.0,500.0,166.66666666666666,1.0,1.9052518266601888
192.168.1.70-192.168.1.90-7373-0-6,192.168.1.70,7373.0,192.168.1.90,0,6.0,03/01/1970 03:55:12 AM,96398.0,1.0,1.0,30.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,311.2097761364344,20.747318409095627,96398.0,0.0,96398.0,96398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,10.373659204547812,10.373659204547812,0.0,30.0,20.0,17.320508075688775,300.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS SYN,1.0,2.0,30.0,10.0,1.0,1.8241550969629643
192.168.1.70-192.168.1.90-35054-0-6,192.168.1.70,35054.0,192.168.1.90,0,6.0,01/01/1970 05:03:47 AM,7695.0,1.0,1.0,500.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,64977.2579597141,259.90903183885644,7695.0,0.0,7695.0,7695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,129.95451591942822,129.95451591942822,0.0,500.0,333.33333333333337,288.67513459481285,83333.33333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ECN,1.0,2.0,500.0,166.66666666666666,1.0,1.9847275217203617
192.168.1.70-192.168.1.90-20820-0-6,192.168.1.70,20820.0,192.168.1.90,0,6.0,01/01/1970 10:50:21 PM,7514360.0,2.0,1.0,1000.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,133.07853230348294,0.3992355969104488,3757180.0,4718937.915431607,7093973.0,420387.0,7093973.0,7093973.0,0.0,7093973.0,7093973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.2661570646069658,0.1330785323034829,0.0,500.0,375.0,250.0,62500.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,1.0,0.0,512.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,7093973.0,0.0,7093973.0,7093973.0,Malicious,DoS,DoS ACK,1.5,3.0,1000.0,250.0,0.75,0.35234591912956464
192.168.1.70-192.168.1.90-21376-0-6,192.168.1.70,21376.0,192.168.1.90,0,6.0,03/01/1970 03:57:12 AM,96018.0,1.0,1.0,50.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,520.7356953904476,20.829427815617905,96018.0,0.0,96018.0,96018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,10.414713907808952,10.414713907808952,0.0,50.0,33.33333333333333,28.867513459481287,833.3333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK,1.0,2.0,50.0,16.666666666666668,1.0,1.824787549109595
192.168.1.70-192.168.1.90-28044-0-6,192.168.1.70,28044.0,192.168.1.90,0,6.0,03/01/1970 03:58:18 AM,29368561.0,4.0,0.0,180.0,0.0,50.0,30.0,45.0,10.0,0.0,0.0,0.0,0.0,6.12900305193707,0.1362000678208237,9789520.333333332,9351941.508920878,19402415.0,722439.0,29368561.0,9789520.333333332,9351941.508920878,19402415.0,722439.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.1362000678208237,0.0,30.0,50.0,46.0,8.94427190999916,80.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,57.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,0.0,0.0,512.0,0.0,3.0,20.0,722439.0,0.0,722439.0,722439.0,14323061.0,7183291.31489403,19402415.0,9243707.0,Malicious,DoS,DoS PSH,5.0,4.0,180.0,36.0,0.19999999999999996,0.131715164245023
192.168.1.70-192.168.1.90-42824-0-17,192.168.1.70,42824.0,192.168.1.90,0,17.0,03/01/1970 04:24:13 AM,11767152.0,2.0,0.0,550.0,0.0,500.0,50.0,275.0,318.1980515339464,0.0,0.0,0.0,0.0,46.740281760616334,0.1699646609476957,11767152.0,0.0,11767152.0,11767152.0,11767152.0,11767152.0,0.0,11767152.0,11767152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.1699646609476957,0.0,50.0,500.0,200.0,259.8076211353316,67500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,550.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,11767152.0,0.0,11767152.0,11767152.0,Malicious,DoS,DoS UDP,3.0,2.0,550.0,183.33333333333334,0.33333333333333337,0.15665200821608452
192.168.1.70-192.168.1.90-56285-0-6,192.168.1.70,56285.0,192.168.1.90,0,6.0,01/01/1970 10:45:35 PM,18274827.0,2.0,0.0,100.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,5.47200802502809,0.1094401605005618,18274827.0,0.0,18274827.0,18274827.0,18274827.0,18274827.0,0.0,18274827.0,18274827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.1094401605005618,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,512.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,18274827.0,0.0,18274827.0,18274827.0,Malicious,DoS,DoS ECN,3.0,2.0,100.0,33.333333333333336,0.33333333333333337,0.10376228020101037
192.168.1.70-192.168.1.90-38206-0-6,192.168.1.70,38206.0,192.168.1.90,0,6.0,01/01/1970 10:47:37 PM,63712.0,1.0,1.0,500.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,7847.815168257157,31.391260673028626,63712.0,0.0,63712.0,63712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,15.695630336514313,15.695630336514313,0.0,500.0,333.33333333333337,288.67513459481285,83333.33333333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS SYN,1.0,2.0,500.0,166.66666666666666,1.0,1.8802081766493186
192.168.1.70-192.168.1.90-16223-0-6,192.168.1.70,16223.0,192.168.1.90,0,6.0,03/01/1970 04:01:51 AM,2591404.0,2.0,0.0,100.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,38.58912002914251,0.7717824005828501,2591404.0,0.0,2591404.0,2591404.0,2591404.0,2591404.0,0.0,2591404.0,2591404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.7717824005828501,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,512.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ECN,3.0,2.0,100.0,33.333333333333336,0.33333333333333337,0.5568852738371958
192.168.1.59-192.168.1.177-2323-19057-6,192.168.1.59,2323.0,192.168.1.177,19057,6.0,08/02/2023 04:04:05 AM,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105263.15789473684,19.0,0.0,19.0,19.0,19.0,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,105263.15789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,Mirai,Mirai Scan Bruteforce,3.0,2.0,0.0,0.0,0.33333333333333337,1.9999620007219863
192.168.1.70-192.168.1.90-9126-0-6,192.168.1.70,9126.0,192.168.1.90,0,6.0,03/01/1970 03:41:42 AM,14929176.0,2.0,1.0,2712.0,0.0,1356.0,1356.0,1356.0,0.0,0.0,0.0,0.0,0.0,181.65771506746253,0.2009487998533877,7464588.0,10225417.422623292,14695050.0,234126.0,14695050.0,14695050.0,0.0,14695050.0,14695050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.1339658665689251,0.0669829332844625,0.0,1356.0,1017.0,678.0,459684.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1356.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2712.0,1.0,0.0,512.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,14695050.0,0.0,14695050.0,14695050.0,Malicious,DoS,DoS CWR,1.5,3.0,2712.0,678.0,0.75,0.1883336589413037
192.168.1.70-192.168.1.90-17250-0-6,192.168.1.70,17250.0,192.168.1.90,0,6.0,01/01/1970 04:53:16 AM,10259034.0,2.0,1.0,100.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,9.747506441639633,0.292425193249189,5129517.0,7131181.787761268,10172024.0,87010.0,10172024.0,10172024.0,0.0,10172024.0,10172024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,20.0,0.1949501288327926,0.0974750644163963,0.0,50.0,37.5,25.0,625.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,512.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,10172024.0,0.0,10172024.0,10172024.0,Malicious,DoS,DoS URG,1.5,3.0,100.0,25.0,0.75,0.26645269922801545
192.168.1.70-192.168.1.90-5511-0-6,192.168.1.70,5511.0,192.168.1.90,0,6.0,01/01/1970 05:56:16 AM,40471161.0,3.0,0.0,4068.0,0.0,1356.0,1356.0,1356.0,0.0,0.0,0.0,0.0,0.0,100.51601929581412,0.0741268578877685,20235580.5,13695531.930480996,29919784.0,10551377.0,40471161.0,20235580.5,13695531.930480996,29919784.0,10551377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0741268578877685,0.0,1356.0,1356.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1808.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2034.0,0.0,0.0,512.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,20235580.5,13695531.930480996,29919784.0,10551377.0,Malicious,DoS,DoS ECN,4.0,3.0,4068.0,1017.0,0.25,0.07233942642695727
192.168.1.70-192.168.1.90-24685-0-17,192.168.1.70,24685.0,192.168.1.90,0,17.0,01/01/1970 04:55:58 AM,11930634.0,2.0,0.0,1000.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,83.81784237115983,0.1676356847423196,11930634.0,0.0,11930634.0,11930634.0,11930634.0,11930634.0,0.0,11930634.0,11930634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.1676356847423196,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,11930634.0,0.0,11930634.0,11930634.0,Malicious,DoS,DoS UDP,3.0,2.0,1000.0,333.3333333333333,0.33333333333333337,0.15467145694480255
